Anonymous_ID,Filename,Relative_Path,Extension,Image_Format,Image_Mode,Channels,Bit_Depth,File_Size_Bytes,File_Size_KB,File_Size_MB,Width,Height,Aspect_Ratio,Total_Pixels,Intensity_Min,Intensity_Max,Intensity_Range_MaxMin,Intensity_Mean,Intensity_Median,Intensity_SD,Intensity_Q1,Intensity_Q3,Intensity_IQR,Intensity_P1,Intensity_P5,Intensity_P95,Intensity_P99,Robust_Range_P95_P5,Robust_Range_P99_P1,Entropy,RMS_Contrast,Laplacian_Variance,Dark_Pixel_Ratio_Percent,Bright_Pixel_Ratio_Percent
P0337,P0337_01.jpg,P0337_01.jpg,.jpg,JPEG,L,1,8-bit,535364,522.816,0.51056,2032,2439,0.833128,4956048,0.0,255.0,255.0,46.04339808653992,25.0,49.52417582862732,23.0,32.0,9.0,6.0,15.0,175.0,205.0,160.0,199.0,5.64418888092041,49.52417582862732,40.65994645135028,3.145288342647206,0.08167798213415205
P0337,P0337_02.jpg,P0337_02.jpg,.jpg,JPEG,L,1,8-bit,569000,555.664,0.54264,2032,2439,0.833128,4956048,0.0,255.0,255.0,38.67395311748393,18.0,43.49019589885932,16.0,41.0,25.0,0.0,8.0,140.0,178.0,132.0,178.0,5.548595905303955,43.49019589885932,44.60693629188385,11.049872801877624,0.06664584362379057
P0338,P0338_01.jpg,P0338_01.jpg,.jpg,JPEG,L,1,8-bit,301918,294.842,0.28793,1848,1523,1.213395,2814504,0.0,255.0,255.0,34.77690776065694,7.0,53.75718192734766,3.0,46.0,43.0,0.0,0.0,164.0,197.0,164.0,197.0,5.561985015869141,53.75718192734766,46.06577921378093,66.46911853740481,0.09454596618089724
P0339,P0339_01.jpg,P0339_01.jpg,.jpg,JPEG,L,1,8-bit,178760,174.57,0.17048,1372,804,1.706468,1103088,0.0,255.0,255.0,54.490993465616526,25.0,56.29420411774693,14.0,81.0,67.0,0.0,5.0,181.0,211.0,176.0,211.0,6.986532211303711,56.29420411774693,410.7080918256049,20.489117821968872,0.3025143959502778
P0340,P0340_01.jpg,P0340_01.jpg,.jpg,JPEG,L,1,8-bit,196135,191.538,0.18705,1284,818,1.569682,1050312,0.0,255.0,255.0,77.39749807676195,51.0,72.25691152067208,15.0,131.0,116.0,0.0,6.0,210.0,248.0,204.0,248.0,7.215694427490234,72.25691152067208,329.0904870041846,15.51634181081431,1.3223689722672882
P0341,P0341_01.jpg,P0341_01.jpg,.jpg,JPEG,L,1,8-bit,1044602,1020.119,0.99621,2848,2439,1.167692,6946272,0.0,255.0,255.0,52.876997762252905,14.0,63.07968379962292,8.0,99.0,91.0,0.0,1.0,176.0,196.0,175.0,196.0,6.488116264343262,63.07968379962292,69.25721885223471,44.22557884286708,0.04939340123738316
P0341,P0341_02.jpg,P0341_02.jpg,.jpg,JPEG,L,1,8-bit,752740,735.098,0.71787,2032,2439,0.833128,4956048,0.0,255.0,255.0,63.9883411137261,22.0,68.01939874227743,19.0,119.0,100.0,0.0,8.0,198.0,224.0,190.0,224.0,6.4929351806640625,68.01939874227743,82.04203345640057,9.57430194380684,0.21446523520353314
P0341,P0341_03.jpg,P0341_03.jpg,.jpg,JPEG,L,1,8-bit,653274,637.963,0.62301,2032,2439,0.833128,4956048,0.0,255.0,255.0,60.10663213915604,14.0,72.65024291205178,10.0,118.0,108.0,0.0,2.0,202.0,221.0,200.0,221.0,6.333780288696289,72.65024291205178,70.07194336081366,40.758584259070936,0.11164137231923502
P0342,P0342_01.jpg,P0342_01.jpg,.jpg,JPEG,L,1,8-bit,538457,525.837,0.51351,2440,2032,1.200787,4958080,0.0,255.0,255.0,57.41907613431005,0.0,76.56392342080338,0.0,141.0,141.0,0.0,0.0,190.0,208.0,190.0,208.0,4.057703018188477,76.56392342080338,64.61899663309,59.58875209758616,0.045138440686717435
P0343,P0343_01.jpg,P0343_01.jpg,.jpg,JPEG,L,1,8-bit,664390,648.818,0.63361,2032,2439,0.833128,4956048,0.0,255.0,255.0,54.89845134671819,16.0,70.069015787882,15.0,73.0,58.0,0.0,7.0,200.0,221.0,193.0,221.0,5.6010918617248535,70.069015787882,171.25520589456448,14.534948006960386,0.11162119495210701
P0343,P0343_02.jpg,P0343_02.jpg,.jpg,JPEG,L,1,8-bit,820779,801.542,0.78276,2032,2439,0.833128,4956048,0.0,255.0,255.0,73.51042423317934,27.0,73.75810749412936,25.0,153.0,128.0,5.0,15.0,208.0,227.0,193.0,222.0,5.8810625076293945,73.75810749412936,293.11436467954456,3.590461593592314,0.17685462287693743
P0344,P0344_01.jpg,P0344_01.jpg,.jpg,JPEG,L,1,8-bit,559232,546.125,0.53333,2032,2439,0.833128,4956048,0.0,255.0,255.0,48.65650151088125,26.0,53.09962150318099,19.0,43.0,24.0,7.0,13.0,179.0,207.0,166.0,200.0,6.3350725173950195,53.09962150318099,47.065748714455864,4.502962844589076,0.062388419159782146
P0344,P0344_02.jpg,P0344_02.jpg,.jpg,JPEG,L,1,8-bit,530691,518.253,0.50611,2032,2439,0.833128,4956048,0.0,255.0,255.0,49.53386750895068,25.0,57.70580673563216,15.0,49.0,34.0,0.0,3.0,184.0,218.0,181.0,218.0,6.594099998474121,57.70580673563216,46.421406002741264,17.93249379344187,0.12354601892475617
P0345,P0345_01.jpg,P0345_01.jpg,.jpg,JPEG,L,1,8-bit,530204,517.777,0.50564,2564,1454,1.763411,3728056,0.0,255.0,255.0,40.65801559847814,6.0,59.3040093391899,4.0,59.0,55.0,0.0,0.0,182.0,217.0,182.0,217.0,5.937795639038086,59.3040093391899,121.1418813318771,55.67684605596054,0.13409133339198767
P0346,P0346_01.jpg,P0346_01.jpg,.jpg,JPEG,L,1,8-bit,575978,562.479,0.5493,2520,1461,1.724846,3681720,0.0,255.0,255.0,43.03259291852721,6.0,62.45470407755992,4.0,64.0,60.0,0.0,0.0,188.0,221.0,188.0,221.0,5.977778434753418,62.45470407755992,194.74031384830096,56.46885151505274,0.20425236030985516
P0347,P0347_01.jpg,P0347_01.jpg,.jpg,JPEG,L,1,8-bit,840589,820.888,0.80165,2256,2689,0.838974,6066384,0.0,255.0,255.0,37.06352070689887,13.0,54.40493458559245,9.0,28.0,19.0,0.0,0.0,172.0,206.0,172.0,206.0,5.83950138092041,54.40493458559245,95.67590949293547,48.014533863995425,0.07793769731688598
P0347,P0347_02.jpg,P0347_02.jpg,.jpg,JPEG,L,1,8-bit,923985,902.329,0.88118,2224,2671,0.832647,5940304,0.0,255.0,255.0,49.469104443139614,24.0,50.639806265978784,20.0,64.0,44.0,0.0,9.0,162.0,189.0,153.0,189.0,6.2241411209106445,50.639806265978784,108.17394016747481,8.218855465982886,0.054963517018657634
P0348,P0348_01.jpg,P0348_01.jpg,.jpg,JPEG,L,1,8-bit,396798,387.498,0.37842,2136,1270,1.68189,2712720,0.0,255.0,255.0,51.01446666076853,11.0,64.26857458082513,8.0,80.0,72.0,0.0,0.0,197.0,233.0,197.0,233.0,6.453673362731934,64.26857458082513,227.16668022649648,50.36118729540829,0.5661844937922086
P0349,P0349_01.jpg,P0349_01.jpg,.jpg,JPEG,L,1,8-bit,393270,384.053,0.37505,2200,1292,1.702786,2842400,0.0,255.0,255.0,47.785998452012386,11.0,59.59157381462508,8.0,73.0,65.0,0.0,0.0,189.0,218.0,189.0,218.0,6.367361545562744,59.59157381462508,200.74293385589766,50.60016183506896,0.1773149451168027
P0350,P0350_01.jpg,P0350_01.jpg,.jpg,JPEG,L,1,8-bit,492917,481.364,0.47008,2316,1341,1.727069,3105756,0.0,255.0,255.0,55.95500580212998,15.0,68.59518903684555,7.0,93.0,86.0,0.0,0.0,200.0,228.0,200.0,228.0,6.443691253662109,68.59518903684555,171.7454715278338,49.134284856891526,0.35868883453819295
P0351,P0351_01.jpg,P0351_01.jpg,.jpg,JPEG,L,1,8-bit,441267,430.925,0.42083,2192,1320,1.660606,2893440,0.0,255.0,255.0,45.04384918989162,12.0,59.80790365674844,6.0,68.0,62.0,0.0,0.0,189.0,228.0,189.0,228.0,6.33332633972168,59.80790365674844,244.4875254717853,50.622511612475115,0.42862475116124754
P0352,P0352_01.jpg,P0352_01.jpg,.jpg,JPEG,L,1,8-bit,815181,796.075,0.77742,2512,2419,1.038446,6076528,0.0,255.0,255.0,45.61853627597865,14.0,58.6680177411054,11.0,65.0,54.0,0.0,2.0,174.0,200.0,172.0,200.0,5.893744468688965,58.6680177411054,53.83115325007584,38.13193981826464,0.04306735688537928
P0352,P0352_02.jpg,P0352_02.jpg,.jpg,JPEG,L,1,8-bit,571974,558.568,0.54548,2032,2439,0.833128,4956048,0.0,255.0,255.0,40.53137459524201,17.0,47.75703388772404,15.0,46.0,31.0,0.0,5.0,151.0,182.0,146.0,182.0,5.642930030822754,47.75703388772404,40.44432007466921,13.985094575355204,0.06466846164524638
P0352,P0352_03.jpg,P0352_03.jpg,.jpg,JPEG,L,1,8-bit,523566,511.295,0.49931,2032,2439,0.833128,4956048,0.0,255.0,255.0,40.448331815995324,14.0,57.67216242450501,12.0,18.0,6.0,0.0,4.0,187.0,217.0,183.0,217.0,5.391297340393066,57.67216242450501,42.95328007906102,25.327761151627264,0.14416728812957422
P0353,P0353_01.jpg,P0353_01.jpg,.jpg,JPEG,L,1,8-bit,434694,424.506,0.41456,2312,1220,1.895082,2820640,0.0,255.0,255.0,44.4693452549776,11.0,60.243847023740926,6.0,65.0,59.0,0.0,0.0,188.0,223.0,188.0,223.0,6.3458757400512695,60.243847023740926,261.6875883717681,51.410353678597765,0.25487123489704466
P0354,P0354_01.jpg,P0354_01.jpg,.jpg,JPEG,L,1,8-bit,423277,413.356,0.40367,2308,1210,1.907438,2792680,0.0,255.0,255.0,42.46908668375897,8.0,58.95998043967294,6.0,63.0,57.0,0.0,0.0,184.0,223.0,184.0,223.0,6.126071929931641,58.95998043967294,128.3280429247391,53.18643740063308,0.2747539997421832
P0355,P0355_01.jpg,P0355_01.jpg,.jpg,JPEG,L,1,8-bit,671202,655.471,0.64011,2660,2192,1.213504,5830720,0.0,255.0,255.0,39.900522233960814,13.0,54.051970122385214,10.0,45.0,35.0,0.0,2.0,167.0,193.0,165.0,193.0,5.725715160369873,54.051970122385214,41.0056094163831,47.02812002634323,0.05465877284452006
P0356,P0356_01.jpg,P0356_01.jpg,.jpg,JPEG,L,1,8-bit,384965,375.942,0.36713,1976,1256,1.573248,2481856,0.0,255.0,255.0,79.26224607712938,33.0,87.27713425217256,0.0,167.0,167.0,0.0,0.0,225.0,252.0,225.0,252.0,5.705212593078613,87.27713425217256,192.28343590886797,46.76693571262797,1.9959659222775212
P0357,P0357_01.jpg,P0357_01.jpg,.jpg,JPEG,L,1,8-bit,314932,307.551,0.30034,1956,1096,1.784672,2143776,0.0,255.0,255.0,76.21741777125969,39.0,82.63907931607831,0.0,157.0,157.0,0.0,0.0,213.0,238.0,213.0,238.0,5.395880699157715,82.63907931607831,248.50381095722656,45.52192020061798,0.6774961563148388
P0358,P0358_01.jpg,P0358_01.jpg,.jpg,JPEG,L,1,8-bit,573113,559.681,0.54656,2032,2439,0.833128,4956048,0.0,255.0,255.0,50.12568703935071,28.0,51.3591744475067,21.0,39.0,18.0,6.0,15.0,175.0,201.0,160.0,195.0,6.169449806213379,51.3591744475067,49.444117803219946,3.1820716829215536,0.06769506671444667
P0358,P0358_02.jpg,P0358_02.jpg,.jpg,JPEG,L,1,8-bit,629598,614.842,0.60043,2032,2439,0.833128,4956048,0.0,255.0,255.0,51.625392853337985,26.0,50.67857589430505,19.0,76.0,57.0,2.0,12.0,160.0,186.0,148.0,184.0,6.440010070800781,50.67857589430505,46.09338301768795,5.748431007932127,0.06430526903694234
P0359,P0359_01.jpg,P0359_01.jpg,.jpg,JPEG,L,1,8-bit,557919,544.843,0.53207,2032,2439,0.833128,4956048,0.0,255.0,255.0,39.116780144179394,14.0,51.12460717256153,12.0,33.0,21.0,0.0,4.0,158.0,190.0,154.0,190.0,5.812526702880859,51.12460717256153,45.30203774811723,33.00109280620365,0.03361549363525131
P0359,P0359_02.jpg,P0359_02.jpg,.jpg,JPEG,L,1,8-bit,604088,589.93,0.5761,2032,2439,0.833128,4956048,0.0,255.0,255.0,45.48286860821364,22.0,47.88992255612563,20.0,53.0,33.0,0.0,9.0,154.0,187.0,145.0,187.0,5.631345748901367,47.88992255612563,57.784816302459454,7.857268533315255,0.06955138449022286
P0360,P0360_01.jpg,P0360_01.jpg,.jpg,JPEG,L,1,8-bit,461017,450.212,0.43966,1628,2032,0.801181,3308096,0.0,255.0,255.0,59.41919944282149,22.0,65.38056066236625,18.0,99.0,81.0,3.0,11.0,193.0,218.0,182.0,215.0,6.242560863494873,65.38056066236625,75.0091023947011,7.209403838340846,0.1514768616146569
P0360,P0360_02.jpg,P0360_02.jpg,.jpg,JPEG,L,1,8-bit,434843,424.651,0.4147,1628,2032,0.801181,3308096,0.0,255.0,255.0,50.148937636634486,16.0,59.2636079955428,12.0,78.0,66.0,0.0,4.0,175.0,202.0,171.0,202.0,6.2795820236206055,59.2636079955428,54.64329208091257,27.47882770028439,0.10253632300876395
P0361,P0361_01.jpg,P0361_01.jpg,.jpg,JPEG,L,1,8-bit,346710,338.584,0.33065,2400,1046,2.294455,2510400,0.0,255.0,255.0,47.71753664754621,10.0,58.6247104519609,8.0,77.0,69.0,0.0,1.0,175.0,205.0,174.0,205.0,6.094203472137451,58.6247104519609,107.98105183263057,56.019678138942,0.10086042065009561
P0362,P0362_01.jpg,P0362_01.jpg,.jpg,JPEG,L,1,8-bit,375997,367.185,0.35858,2280,1576,1.446701,3593280,0.0,255.0,255.0,32.69538388324873,0.0,54.19399756536462,0.0,48.0,48.0,0.0,0.0,162.0,215.0,162.0,215.0,4.483299255371094,54.19399756536462,77.98997582417157,61.08544282660967,0.16205249799625968
P0363,P0363_01.jpg,P0363_01.jpg,.jpg,JPEG,L,1,8-bit,574843,561.37,0.54821,2032,2439,0.833128,4956048,0.0,255.0,255.0,39.12402180124163,10.0,62.25101781912307,7.0,20.0,13.0,0.0,0.0,190.0,214.0,190.0,214.0,5.611412525177002,62.25101781912307,52.015356583938235,63.557717762216996,0.06295338543936621
P0363,P0363_02.jpg,P0363_02.jpg,.jpg,JPEG,L,1,8-bit,582971,569.308,0.55596,2032,2439,0.833128,4956048,0.0,255.0,255.0,34.84780151443247,9.0,56.14587051267809,6.0,27.0,21.0,0.0,0.0,180.0,207.0,180.0,207.0,5.610346794128418,56.14587051267809,42.45195833794569,69.37204805118917,0.05730372264352565
P0364,P0364_01.jpg,P0364_01.jpg,.jpg,JPEG,L,1,8-bit,573527,560.085,0.54696,2032,2439,0.833128,4956048,0.0,255.0,255.0,58.92958320823366,38.0,53.3360167944536,36.0,42.0,6.0,19.0,26.0,204.0,246.0,178.0,227.0,5.540748596191406,53.3360167944536,69.42107713689674,0.09021300842929689,1.2132045533053755
P0364,P0364_02.jpg,P0364_02.jpg,.jpg,JPEG,L,1,8-bit,585058,571.346,0.55795,2032,2439,0.833128,4956048,0.0,255.0,255.0,44.44180423595574,24.0,47.64722112508204,22.0,42.0,20.0,2.0,10.0,164.0,205.0,154.0,203.0,5.62708044052124,47.64722112508204,36.25412368214531,6.859517906202683,0.0821824163123521
P0365,P0365_01.jpg,P0365_01.jpg,.jpg,JPEG,L,1,8-bit,433816,423.648,0.41372,2244,1289,1.740884,2892516,0.0,255.0,255.0,50.42214425088746,13.0,55.05795750699034,9.0,87.0,78.0,0.0,0.0,162.0,192.0,162.0,192.0,6.468070983886719,55.05795750699034,65.93352632980289,49.55505864098937,0.0882276882824503
P0366,P0366_01.jpg,P0366_01.jpg,.jpg,JPEG,L,1,8-bit,595915,581.948,0.56831,2032,2439,0.833128,4956048,0.0,255.0,255.0,41.92083833732038,13.0,55.61297127526868,11.0,45.0,34.0,0.0,3.0,167.0,189.0,164.0,189.0,5.82027530670166,55.61297127526868,57.63118250689544,42.96144831527056,0.050705723592669
P0366,P0366_02.jpg,P0366_02.jpg,.jpg,JPEG,L,1,8-bit,658730,643.291,0.62821,2032,2439,0.833128,4956048,0.0,255.0,255.0,64.10836537499233,18.0,72.66968808987491,16.0,126.0,110.0,0.0,6.0,204.0,225.0,198.0,225.0,5.999083518981934,72.66968808987491,63.71544925088184,12.950540430601157,0.15589033843094335
P0367,P0367_01.jpg,P0367_01.jpg,.jpg,JPEG,L,1,8-bit,469779,458.769,0.44802,2440,1353,1.8034,3301320,0.0,255.0,255.0,53.635586371512,13.0,61.42663607890937,10.0,98.0,88.0,0.0,3.0,178.0,204.0,175.0,204.0,6.218599319458008,61.42663607890937,62.829940233115906,49.78672167496638,0.08511746816424945
P0368,P0368_01.jpg,P0368_01.jpg,.jpg,JPEG,L,1,8-bit,469346,458.346,0.4476,2440,1353,1.8034,3301320,0.0,255.0,255.0,52.02976718403548,14.0,59.627797437124684,11.0,95.0,84.0,0.0,3.0,175.0,204.0,172.0,204.0,6.296725749969482,59.627797437124684,64.66682472480085,37.393224528370475,0.0990512885754789
P0369,P0369_01.jpg,P0369_01.jpg,.jpg,JPEG,L,1,8-bit,616298,601.854,0.58775,2032,2439,0.833128,4956048,0.0,255.0,255.0,47.54000344629431,14.0,59.91305794216708,11.0,73.0,62.0,0.0,2.0,172.0,193.0,170.0,193.0,5.949672698974609,59.91305794216708,50.56810377040408,37.9571989617534,0.03307070472279526
P0369,P0369_02.jpg,P0369_02.jpg,.jpg,JPEG,L,1,8-bit,609310,595.029,0.58108,2032,2439,0.833128,4956048,0.0,255.0,255.0,57.26760555991387,11.0,71.85742977272437,9.0,114.0,105.0,0.0,0.0,196.0,217.0,196.0,217.0,5.894601821899414,71.85742977272437,56.080029425644895,60.66044961630719,0.06622211891410253
P0370,P0370_01.jpg,P0370_01.jpg,.jpg,JPEG,L,1,8-bit,563068,549.871,0.53698,2032,2439,0.833128,4956048,0.0,255.0,255.0,43.4645413038776,23.0,49.24987356797602,22.0,26.0,4.0,3.0,12.0,172.0,209.0,160.0,206.0,5.324055194854736,49.24987356797602,42.18121562620734,5.423615751905551,0.10246067027599409
P0370,P0370_02.jpg,P0370_02.jpg,.jpg,JPEG,L,1,8-bit,574880,561.406,0.54825,2032,2439,0.833128,4956048,0.0,255.0,255.0,34.96982615987577,19.0,39.50595825077468,17.0,30.0,13.0,1.0,6.0,134.0,179.0,128.0,178.0,5.361330032348633,39.50595825077468,49.50733156850135,11.54546929327561,0.07070149441651896
P0371,P0371_01.jpg,P0371_01.jpg,.jpg,JPEG,L,1,8-bit,599049,585.009,0.5713,2032,2439,0.833128,4956048,0.0,255.0,255.0,38.8515803317482,17.0,50.655346944983606,15.0,25.0,10.0,0.0,6.0,168.0,203.0,162.0,203.0,5.609745979309082,50.655346944983606,53.16045031970978,15.568917008067718,0.07957953595283984
P0371,P0371_02.jpg,P0371_02.jpg,.jpg,JPEG,L,1,8-bit,635757,620.856,0.60631,2032,2439,0.833128,4956048,0.0,255.0,255.0,36.1741353191091,17.0,43.10366859700357,15.0,37.0,22.0,0.0,4.0,142.0,188.0,138.0,188.0,5.720308303833008,43.10366859700357,50.54662309699419,16.919388189944893,0.07039883390959893
P0372,P0372_01.jpg,P0372_01.jpg,.jpg,JPEG,L,1,8-bit,703242,686.76,0.67066,2260,2233,1.012091,5046580,0.0,249.0,249.0,59.76897344340127,20.0,67.00516870609788,3.0,129.0,126.0,0.0,0.0,177.0,198.0,177.0,198.0,6.545658111572266,67.00516870609788,55.959468843922735,43.572657126212206,0.004359387941932953
P0372,P0372_02.jpg,P0372_02.jpg,.jpg,JPEG,L,1,8-bit,572284,558.871,0.54577,2032,2439,0.833128,4956048,0.0,247.0,247.0,56.45593404260814,31.0,56.656147650753,25.0,50.0,25.0,0.0,10.0,192.0,222.0,182.0,222.0,6.510262489318848,56.656147650753,44.41678798803896,6.069049371596078,0.0023809293211042343
P0372,P0372_03.jpg,P0372_03.jpg,.jpg,JPEG,L,1,8-bit,525444,513.129,0.5011,2032,2439,0.833128,4956048,0.0,255.0,255.0,45.56939097442155,16.0,60.13760331308799,12.0,41.0,29.0,0.0,4.0,190.0,218.0,186.0,218.0,6.136082172393799,60.13760331308799,42.262459162620715,29.357988461774383,0.11773493719189161
P0373,P0373_01.jpg,P0373_01.jpg,.jpg,JPEG,L,1,8-bit,562751,549.562,0.53668,2788,1558,1.789474,4343704,0.0,255.0,255.0,35.114718912706756,8.0,53.31600646814486,6.0,39.0,33.0,0.0,0.0,169.0,220.0,169.0,220.0,5.908378601074219,53.31600646814486,112.21348533252231,60.305329276580544,0.23627300571125473
P0374,P0374_01.jpg,P0374_01.jpg,.jpg,JPEG,L,1,8-bit,415957,406.208,0.39669,1808,2430,0.744033,4393440,0.0,255.0,255.0,41.12992074547507,9.0,58.43713881575167,0.0,75.0,75.0,0.0,0.0,161.0,188.0,161.0,188.0,5.220074653625488,58.43713881575167,38.08268347689517,53.910625842164684,0.06525638224261626
P0374,P0374_02.jpg,P0374_02.jpg,.jpg,JPEG,L,1,8-bit,491570,480.049,0.4688,1604,2439,0.657647,3912156,0.0,255.0,255.0,70.539779599791,29.0,66.4506360194805,21.0,133.0,112.0,6.0,13.0,194.0,220.0,181.0,214.0,6.759727478027344,66.4506360194805,51.790478137847224,4.259237106086772,0.10490379218006643
P0375,P0375_01.jpg,P0375_01.jpg,.jpg,JPEG,L,1,8-bit,653338,638.025,0.62307,2032,2439,0.833128,4956048,0.0,255.0,255.0,43.3243394737097,11.0,68.41454073164897,8.0,31.0,23.0,0.0,0.0,211.0,236.0,211.0,236.0,5.731480598449707,68.41454073164897,86.18567068053551,61.660823301146394,0.5263266215339318
P0375,P0375_02.jpg,P0375_02.jpg,.jpg,JPEG,L,1,8-bit,686785,670.688,0.65497,2032,2439,0.833128,4956048,0.0,255.0,255.0,50.00328911261553,11.0,70.80177296513673,8.0,65.0,57.0,1.0,1.0,209.0,235.0,208.0,234.0,5.945151329040527,70.80177296513673,79.26596092618732,62.154038863223285,0.42596439743924996
P0376,P0376_01.jpg,P0376_01.jpg,.jpg,JPEG,L,1,8-bit,527686,515.318,0.50324,2432,1733,1.403347,4214656,0.0,255.0,255.0,61.98779734336563,20.0,65.34957288672845,18.0,113.0,95.0,4.0,11.0,192.0,216.0,181.0,212.0,5.941909313201904,65.34957288672845,104.01060541771271,6.83363007562183,0.07329186533847602
P0377,P0377_01.jpg,P0377_01.jpg,.jpg,JPEG,L,1,8-bit,519960,507.773,0.49587,2472,1686,1.466192,4167792,0.0,255.0,255.0,52.846305189894316,16.0,61.68160650760385,12.0,94.0,82.0,0.0,4.0,181.0,207.0,177.0,207.0,6.167491912841797,61.68160650760385,115.8939222372747,26.29077938630335,0.07106880573694656
P0378,P0378_01.jpg,P0378_01.jpg,.jpg,JPEG,L,1,8-bit,604606,590.436,0.5766,2032,2439,0.833128,4956048,0.0,255.0,255.0,53.093333640029314,23.0,58.543521972940745,22.0,52.0,30.0,4.0,13.0,182.0,206.0,169.0,202.0,5.571904182434082,58.543521972940745,50.8848567619814,4.404194632497506,0.05306647554664523
P0378,P0378_02.jpg,P0378_02.jpg,.jpg,JPEG,L,1,8-bit,654413,639.075,0.6241,2032,2439,0.833128,4956048,0.0,255.0,255.0,66.12872938276627,22.0,71.61929942370686,20.0,120.0,100.0,0.0,9.0,207.0,230.0,198.0,230.0,6.120841979980469,71.61929942370686,63.90737729397231,7.9496405200272475,0.24380312700764806
P0379,P0379_01.jpg,P0379_01.jpg,.jpg,JPEG,L,1,8-bit,568596,555.27,0.54226,2032,2439,0.833128,4956048,0.0,255.0,255.0,37.89079423766679,17.0,47.99257504090508,15.0,24.0,9.0,0.0,7.0,161.0,188.0,154.0,188.0,5.490091800689697,47.99257504090508,46.37172487112723,13.46966373207039,0.06305427227500622
P0379,P0379_02.jpg,P0379_02.jpg,.jpg,JPEG,L,1,8-bit,600976,586.891,0.57314,2032,2439,0.833128,4956048,0.0,255.0,255.0,36.50239626412012,18.0,40.21925265794058,16.0,41.0,25.0,0.0,6.0,137.0,171.0,131.0,171.0,5.690313339233398,40.21925265794058,36.36083245062004,13.259960355509067,0.06388154432725429
P0380,P0380_01.jpg,P0380_01.jpg,.jpg,JPEG,L,1,8-bit,846441,826.603,0.80723,2032,2591,0.784253,5264912,0.0,255.0,255.0,50.97710711973913,15.0,60.93867932706231,12.0,83.0,71.0,0.0,4.0,177.0,204.0,173.0,204.0,6.057039260864258,60.93867932706231,273.35042420404017,25.551101328949088,0.0756707804422942
P0380,P0380_02.jpg,P0380_02.jpg,.jpg,JPEG,L,1,8-bit,784300,765.918,0.74797,2056,2640,0.778788,5427840,0.0,255.0,255.0,64.05842913571513,20.0,65.39327404572605,17.0,126.0,109.0,0.0,8.0,187.0,212.0,179.0,212.0,6.464777946472168,65.39327404572605,53.2497594314662,10.32246713241363,0.08999896828204221
P0381,P0381_01.jpg,P0381_01.jpg,.jpg,JPEG,L,1,8-bit,568282,554.963,0.54196,2032,2439,0.833128,4956048,0.0,255.0,255.0,43.27032849560779,16.0,55.99327072375381,14.0,37.0,23.0,0.0,6.0,173.0,197.0,167.0,197.0,5.573520183563232,55.99327072375381,47.87244095089443,17.472470000290556,0.062025226551478116
P0381,P0381_02.jpg,P0381_02.jpg,.jpg,JPEG,L,1,8-bit,595609,581.649,0.56802,2032,2439,0.833128,4956048,0.0,255.0,255.0,48.79576347928834,14.0,64.54483466687516,12.0,59.0,47.0,0.0,3.0,197.0,221.0,194.0,221.0,5.708218097686768,64.54483466687516,46.504391249753546,26.480352894080124,0.1785495217156896
P0382,P0382_01.jpg,P0382_01.jpg,.jpg,JPEG,L,1,8-bit,641982,626.936,0.61224,2032,2439,0.833128,4956048,0.0,255.0,255.0,55.234988240630436,26.0,57.60942958685882,22.0,70.0,48.0,1.0,11.0,181.0,207.0,170.0,206.0,6.268276691436768,57.60942958685882,45.66708038732157,5.769072454504073,0.03315141419130727
P0382,P0382_02.jpg,P0382_02.jpg,.jpg,JPEG,L,1,8-bit,636321,621.407,0.60684,2032,2439,0.833128,4956048,0.0,255.0,255.0,52.202581573059824,23.0,53.56620729123209,21.0,94.0,73.0,0.0,11.0,162.0,189.0,151.0,189.0,5.598123550415039,53.56620729123209,48.92739304594872,6.491079182445368,0.04574209127918051
P0383,P0383_01.jpg,P0383_01.jpg,.jpg,JPEG,L,1,8-bit,666737,651.11,0.63585,2200,1824,1.20614,4012800,0.0,255.0,255.0,62.70298444976076,15.0,72.002031231486,7.0,123.0,116.0,0.0,0.0,197.0,231.0,197.0,231.0,6.47064733505249,72.002031231486,103.0634768359118,49.23026315789474,0.4867175039872408
P0384,P0384_01.jpg,P0384_01.jpg,.jpg,JPEG,L,1,8-bit,734856,717.633,0.70081,2792,1546,1.805951,4316432,0.0,255.0,255.0,46.91528257597942,10.0,62.96266007988549,7.0,66.0,59.0,0.0,0.0,193.0,230.0,193.0,230.0,6.2683515548706055,62.96266007988549,281.0086799405819,51.00305066777375,0.43902000541187725
P0385,P0385_01.jpg,P0385_01.jpg,.jpg,JPEG,L,1,8-bit,650451,635.206,0.62032,2032,2439,0.833128,4956048,0.0,255.0,255.0,49.99380494297069,18.0,63.7506588419025,12.0,54.0,42.0,0.0,6.0,191.0,217.0,185.0,217.0,6.231250762939453,63.7506588419025,133.19343724057458,28.000374491933893,0.22576456079521426
P0385,P0385_02.jpg,P0385_02.jpg,.jpg,JPEG,L,1,8-bit,634313,619.446,0.60493,2032,2439,0.833128,4956048,0.0,255.0,255.0,49.3253075837845,14.0,65.7189679036296,10.0,66.0,56.0,0.0,4.0,193.0,218.0,189.0,218.0,6.062756538391113,65.7189679036296,116.39663554213695,41.85748402759618,0.2242109035263581
